Label,Rotational constant (cm-1),Unscaled frequencies (cm-1)
DHVSQGCG_con,"0.28, 0.11, 0.09","58.9, 151.6, 243.0, 267.3, 352.6, 392.4, 475.8, 632.4, 772.8, 861.8, 880.3, 969.2, 1056.3, 1089.6, 1105.4, 1212.0, 1230.2, 1285.2, 1302.0, 1365.2, 1380.7, 1413.9, 1452.0, 1471.9, 1496.3, 1502.7, 1509.0, 2985.6, 3058.9, 3069.6, 3084.2, 3105.3, 3128.3, 3136.6, 3173.7, 3918.3"
