         Angle (radians)          Energy (kJ/mol)
           0.0000000000            0.0000052510
           0.1745329252            0.6311307834
           0.3490658504            2.4452409146
           0.5235987756            5.1509314151
           0.6981317008            8.1739897130
           0.8726646260           10.6797956584
           1.0471975512           11.7952287712
           1.2217304764           11.0359079571
           1.3962634016            8.6793354238
           1.5707963268            5.5826082254
           1.7453292520            2.7033643077
           1.9198621772            0.7243990404
           2.0943951024            0.0007587694
           2.2689280276            0.5983199117
           2.4434609528            2.4155386347
           2.6179938780            5.1795388616
           2.7925268032            8.2727977747
           2.9670597284           10.7814130049
           3.1415926536           11.8035516058
           3.3161255788           10.9055597657
           3.4906585040            8.4343867890
           3.6651914292            5.3177372976
           3.8397243544            2.5112906145
           4.0142572796            0.6364421696
           4.1887902048            0.0002940560
           4.3633231300            0.6604261108
           4.5378560552            2.5191697396
           4.7123889804            5.2761703839
           4.8869219056            8.3182898107
           5.0614548308           10.7817674473
           5.2359877560           11.8028085892
           5.4105206812           10.9409042447
           5.5850536064            8.5141494747
           5.7595865316            5.4122789220
           5.9341194568            2.5839198171
           6.1086523820            0.6691112644
           6.2831853072            0.0000000000
