Label,Rotational constant (cm-1),Unscaled frequencies (cm-1)
PQBOSHSVUVOHJ-UHFFFAOYSA,"0.33, 0.08, 0.06","55.2, 150.4, 175.9, 182.9, 226.6, 357.1, 407.1, 463.2, 582.2, 660.2, 875.3, 917.1, 1019.6, 1057.4, 1137.9, 1187.8, 1197.3, 1218.6, 1259.5, 1401.3, 1443.4, 1455.1, 1488.9, 1497.4, 1510.5, 1856.0, 3025.1, 3040.9, 3084.2, 3156.0, 3192.4, 3193.8, 3305.9"
