         Angle (radians)          Energy (kJ/mol)
           0.0000000000            0.0000000000
           0.1745329252            1.3123219726
           0.3490658504            5.3419339042
           0.5235987756           11.8840284274
           0.6981317008           20.2532188038
           0.8726646260           29.2455059343
           1.0471975512           37.6269416421
           1.2217304764           44.6818435464
           1.3962634016           49.8886114671
           1.5707963268           52.9636835427
           1.7453292520           54.0613052644
           1.9198621772           53.0321565790
           2.0943951024           49.4797056172
           2.2689280276           44.6416786496
           2.4434609528           39.9052112677
           2.6179938780           36.0453589059
           2.7925268032           33.3615046877
           2.9670597284           31.8893554110
           3.1415926536           31.4895863007
           3.3161255788           31.8893134030
           3.4906585040           33.3614548032
           3.6651914292           36.0453273999
           3.8397243544           39.9051430047
           4.0142572796           44.6416392672
           4.1887902048           49.4796557326
           4.3633231300           53.0321224475
           4.5378560552           54.0614260375
           4.7123889804           52.9636940447
           4.8869219056           49.8886534751
           5.0614548308           44.6819275624
           5.2359877560           37.6270702915
           5.4105206812           29.2456529622
           5.5850536064           20.2533605808
           5.7595865316           11.8841675788
           5.9341194568            5.3420415498
           6.1086523820            1.3123797337
           6.2831853072            0.0000078764
