Label,Rotational constant (cm-1),Unscaled frequencies (cm-1)
GIXGVIVA_con,"0.40, 0.08, 0.08","31.7, 91.5, 221.5, 248.5, 306.2, 329.4, 422.3, 566.1, 774.1, 853.2, 961.8, 1005.2, 1043.3, 1066.7, 1129.3, 1160.8, 1212.6, 1270.9, 1313.8, 1365.9, 1409.7, 1413.6, 1429.1, 1478.2, 1504.8, 1505.5, 1508.2, 2981.2, 3027.2, 3062.7, 3066.4, 3079.6, 3129.9, 3138.9, 3186.5, 3878.4"
