         Angle (radians)          Energy (kJ/mol)
           0.0000000000            0.0001654065
           0.1745329252            0.7302775345
           0.3490658504            2.7958711697
           0.5235987756            5.7782315942
           0.6981317008            8.9326856581
           0.8726646260           11.3295622398
           1.0471975512           12.1613232204
           1.2217304764           11.1541630962
           1.3962634016            8.7059684943
           1.5707963268            5.6245085775
           1.7453292520            2.7511116480
           1.9198621772            0.7334885209
           2.0943951024            0.0000000000
           2.2689280276            0.7074724428
           2.4434609528            2.7517811505
           2.6179938780            5.7253408996
           2.7925268032            8.8851719871
           2.9670597284           11.3031155797
           3.1415926536           12.1622473963
           3.3161255788           11.1599759529
           3.4906585040            8.6767256769
           3.6651914292            5.5446487484
           3.8397243544            2.6519780244
           4.0142572796            0.6638733922
           4.1887902048            0.0017538339
           4.3633231300            0.7942504641
           4.5378560552            2.9106317685
           4.7123889804            5.9092597902
           4.8869219056            9.0418749462
           5.0614548308           11.3911354624
           5.2359877560           12.1567075917
           5.4105206812           11.0799165857
           5.5850536064            8.5892072646
           5.7595865316            5.5128513196
           5.9341194568            2.6798109484
           6.1086523820            0.7033294040
           6.2831853072            0.0001128965
