         Angle (radians)          Energy (kJ/mol)
           0.0000000000            0.0000052510
           0.1745329252            0.7204634161
           0.3490658504            2.8088490155
           0.5235987756            5.8160571707
           0.6981317008            8.9157118015
           0.8726646260           11.1475232072
           1.0471975512           11.7666475798
           1.2217304764           10.5692568633
           1.3962634016            8.0247694286
           1.5707963268            5.0099394472
           1.7453292520            2.3796375496
           1.9198621772            0.6419924764
           2.0943951024            0.0000393825
           2.2689280276            0.6951956055
           2.4434609528            2.6708711214
           2.6179938780            5.5482850657
           2.7925268032            8.6196368080
           2.9670597284           10.9780104343
           3.1415926536           11.7878091086
           3.3161255788           10.6931988351
           3.4906585040            8.1211909109
           3.6651914292            5.0193256092
           3.8397243544            2.3291176813
           4.0142572796            0.5868569793
           4.1887902048            0.0035181698
           4.3633231300            0.8212274752
           4.5378560552            2.9671246489
           4.7123889804            5.9862604501
           4.8869219056            9.0535295401
           5.0614548308           11.2177763323
           5.2359877560           11.7514328080
           5.4105206812           10.5019626764
           5.5850536064            7.9592448286
           5.7595865316            4.9744610676
           5.9341194568            2.3805433471
           6.1086523820            0.6653436721
           6.2831853072            0.0000000000
