         Angle (radians)          Energy (kJ/mol)
           0.0000000000            0.0000000000
           0.1745329252            1.1008642141
           0.3490658504            3.9552288951
           0.5235987756            7.9004546358
           0.6981317008           12.2164324624
           0.8726646260           15.9330112969
           1.0471975512           17.5900981580
           1.2217304764           16.7031911784
           1.3962634016           14.2086118704
           1.5707963268           11.1918127642
           1.7453292520            8.5463144734
           1.9198621772            6.8848430275
           2.0943951024            6.5418398496
           2.2689280276            7.6125160663
           2.4434609528            9.9098153149
           2.6179938780           12.9248185792
           2.7925268032           15.8541754127
           2.9670597284           17.7584478345
           3.1415926536           17.8533491524
           3.3161255788           16.0913683209
           3.4906585040           13.3007717804
           3.6651914292           10.4881341687
           3.8397243544            8.4649922408
           4.0142572796            7.7340110722
           4.1887902048            8.3916804083
           4.3633231300           10.2539868403
           4.5378560552           12.9351788017
           4.7123889804           16.3694927719
           4.8869219056           20.7249712439
           5.0614548308           25.4781368050
           5.2359877560           28.3558001718
           5.4105206812           25.8694964394
           5.5850536064           19.0748944674
           5.7595865316           11.4127695813
           5.9341194568            5.1000544788
           6.1086523820            1.2425046805
           6.2831853072            0.0000420080
