Label,Rotational constant (cm-1),Unscaled frequencies (cm-1)
DBQZVPSK_con,"0.37, 0.09, 0.08","62.8, 126.5, 183.6, 257.5, 354.7, 378.8, 480.0, 510.5, 844.1, 853.9, 968.5, 977.8, 1027.9, 1117.3, 1136.0, 1157.9, 1213.2, 1237.1, 1322.5, 1375.5, 1405.8, 1427.5, 1430.0, 1466.9, 1483.3, 1491.0, 1522.0, 2982.2, 2998.7, 3017.8, 3073.7, 3076.0, 3119.5, 3131.3, 3164.0, 3862.7"
