Label,Rotational constant (cm-1),Unscaled frequencies (cm-1)
OJWHOIQFDAGZNF-UHFFFAOYSA,"0.33, 0.07, 0.06","58.6, 144.3, 219.0, 219.4, 270.0, 309.2, 362.5, 463.1, 579.9, 663.9, 814.8, 860.4, 1017.0, 1092.1, 1113.5, 1160.7, 1200.4, 1272.6, 1285.0, 1393.4, 1426.2, 1462.7, 1467.7, 1500.3, 1507.9, 1865.1, 3075.4, 3082.6, 3107.4, 3156.6, 3157.2, 3208.7, 3360.2"
