         Angle (radians)          Energy (kJ/mol)
           0.0000000000            0.0000000000
           0.1745329252            0.9377629120
           0.3490658504            4.0512066680
           0.5235987756            9.3608442985
           0.6981317008           16.0262926814
           0.8726646260           22.5623721844
           1.0471975512           27.2005828596
           1.2217304764           28.5175966005
           1.3962634016           26.2584301120
           1.5707963268           21.5743020697
           1.7453292520           13.0481881921
           1.9198621772            9.0793749607
           2.0943951024            7.0349218506
           2.2689280276            5.9907815608
           2.4434609528            5.1984057036
           2.6179938780            5.8570884826
           2.7925268032            7.7541118992
           2.9670597284           10.0861386345
           3.1415926536           11.8406420423
           3.3161255788           12.4195175020
           3.4906585040           11.7452497559
           3.6651914292           10.1385619902
           3.8397243544            8.3397217662
           4.0142572796            7.0532399631
           4.1887902048            6.7793399413
           4.3633231300            7.6993886056
           4.5378560552            9.6932745886
           4.7123889804           12.3214787118
           4.8869219056           14.9073702793
           5.0614548308           16.6618526832
           5.2359877560           16.9306461076
           5.4105206812           15.3580504575
           5.5850536064           12.2068231331
           5.7595865316            8.4229396097
           5.9341194568            5.2320541098
           6.1086523820            0.8578400707
           6.2831853072            0.0000000000
