         Angle (radians)          Energy (kJ/mol)
           0.0000000000            0.0000000000
           0.1745329252            0.6394824985
           0.3490658504            2.4289313095
           0.5235987756            5.0377461163
           0.6981317008            7.9125923217
           0.8726646260           10.2775428251
           1.0471975512           11.3332458161
           1.2217304764           10.6757838946
           1.3962634016            8.5211989418
           1.5707963268            5.5993352849
           1.7453292520            2.7768572997
           1.9198621772            0.7783373096
           2.0943951024            0.0045184852
           2.2689280276            0.5533477247
           2.4434609528            2.2884198081
           2.6179938780            4.8970797103
           2.7925268032            7.8309235231
           2.9670597284           10.2805647754
           3.1415926536           11.3409647857
           3.3161255788           10.5424557609
           3.4906585040            8.2083653828
           3.6651914292            5.2307938698
           3.8397243544            2.5057770649
           4.0142572796            0.6624188654
           4.1887902048            0.0005329765
           4.3633231300            0.5927380991
           4.5378560552            2.3265709465
           4.7123889804            4.9140903239
           4.8869219056            7.8224116526
           5.0614548308           10.2596526691
           5.2359877560           11.3380189749
           5.4105206812           10.5615982803
           5.5850536064            8.2381910611
           5.7595865316            5.2561824534
           5.9341194568            2.5115242840
           6.1086523820            0.6503468169
           6.2831853072            0.0000787651
