Label,Rotational constant (cm-1),Unscaled frequencies (cm-1)
ZMAYDFGN_con,"0.55, 0.19, 0.16","131.8, 186.2, 223.6, 372.6, 454.2, 523.5, 851.3, 943.7, 1051.7, 1121.4, 1167.0, 1186.5, 1241.1, 1313.4, 1394.2, 1456.4, 1477.9, 1491.5, 1498.7, 1516.8, 2998.9, 3016.6, 3032.5, 3069.8, 3153.7, 3172.4, 3281.4"
