Label,Rotational constant (cm-1),Unscaled frequencies (cm-1)
BWWHSGPVJDTLAO-UHFFFAOYSA,"0.26, 0.13, 0.10","113.8, 211.1, 250.7, 269.6, 317.6, 360.4, 468.6, 518.9, 602.1, 827.0, 935.4, 945.4, 959.3, 1139.1, 1163.8, 1202.6, 1236.1, 1303.4, 1372.3, 1386.3, 1407.9, 1423.1, 1484.1, 1489.1, 1492.0, 1497.4, 1515.3, 3019.5, 3065.5, 3072.0, 3133.4, 3139.6, 3146.2, 3147.7, 3154.6, 3283.0"
