Label,Rotational constant (cm-1),Unscaled frequencies (cm-1)
DUEVIJNW_con,"0.34, 0.07, 0.06","94.7, 113.6, 161.5, 201.8, 220.2, 352.0, 471.4, 584.9, 678.7, 749.9, 881.6, 991.7, 1034.6, 1088.8, 1171.6, 1187.5, 1219.6, 1248.4, 1402.5, 1437.7, 1480.9, 1482.5, 1495.9, 1508.5, 1513.9, 1760.0, 3042.1, 3079.3, 3084.5, 3148.4, 3163.3, 3187.8, 3226.0"
