         Angle (radians)          Energy (kJ/mol)
           0.0000000000            0.0000000000
           0.1745329252            1.3935523128
           0.3490658504            5.3944754075
           0.5235987756           11.4695250117
           0.6981317008           18.8122420873
           0.8726646260           26.4803399855
           1.0471975512           33.5411177586
           1.2217304764           39.3113835863
           1.3962634016           43.4133280391
           1.5707963268           45.7540215492
           1.7453292520           46.5109767880
           1.9198621772           46.0440290127
           2.0943951024           44.7638720387
           2.2689280276           42.7894515117
           2.4434609528           40.1259317899
           2.6179938780           37.0063338621
           2.7925268032           33.9756274832
           2.9670597284           31.7657468779
           3.1415926536           31.0551133332
           3.3161255788           32.0991092205
           3.4906585040           34.5240445191
           3.6651914292           37.5735993616
           3.8397243544           40.5349216558
           4.0142572796           42.9837595052
           4.1887902048           44.8010254873
           4.3633231300           46.0209692475
           4.5378560552           46.4920443084
           4.7123889804           45.7589312340
           4.8869219056           43.4419879954
           5.0614548308           39.3544391585
           5.2359877560           33.5760106518
           5.4105206812           26.4908971204
           5.5850536064           18.7985054719
           5.7595865316           11.4508445804
           5.9341194568            5.3849973530
           6.1086523820            1.3917932280
           6.2831853072            0.0000026256
