Label,Rotational constant (cm-1),Unscaled frequencies (cm-1)
XOBKSJJD_con,"0.95, 0.14, 0.13","118.1, 219.3, 265.2, 295.9, 476.9, 821.8, 886.9, 1062.6, 1123.9, 1174.6, 1203.6, 1203.8, 1257.5, 1308.3, 1399.8, 1433.4, 1486.9, 1489.4, 1501.4, 1504.7, 1514.0, 1536.0, 2993.9, 3012.4, 3021.5, 3058.5, 3074.9, 3149.5, 3150.8, 3151.8"
