         Angle (radians)          Energy (kJ/mol)
           0.0000000000            0.0000000000
           0.1745329252            0.4201377383
           0.3490658504            1.4946576868
           0.5235987756            2.8313941827
           0.6981317008            4.0413006570
           0.8726646260            4.8589495759
           1.0471975512            5.1628800649
           1.2217304764            4.9188608571
           1.3962634016            4.1430834100
           1.5707963268            2.9339724622
           1.7453292520            1.5555430285
           1.9198621772            0.4307158771
           2.0943951024            0.0001680320
           2.2689280276            0.4625238079
           2.4434609528            1.6052988763
           2.6179938780            2.9841536409
           2.7925268032            4.1805466675
           2.9670597284            4.9374782766
           3.1415926536            5.1614832990
           3.3161255788            4.8376278915
           3.4906585040            4.0023513666
           3.6651914292            2.7820662913
           3.8397243544            1.4473881873
           4.0142572796            0.3906560004
           4.1887902048            0.0006143669
           4.3633231300            0.4548993564
           4.5378560552            1.5644434731
           4.7123889804            2.9190674994
           4.8869219056            4.1173088779
           5.0614548308            4.9008814341
           5.2359877560            5.1635758225
           5.4105206812            4.8809775197
           5.5850536064            4.0793520264
           5.7595865316            2.8693772891
           5.9341194568            1.5158743511
           6.1086523820            0.4240497331
           6.2831853072            0.0000078764
